id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration 
3000445,fangshan_aq,2018-05-15 13:00:00,46.0,47.0,47.0,0.9,63.0,2.0
3000446,daxing_aq,2018-05-15 13:00:00,72.0,,28.0,1.2,95.0,2.0
3000447,yizhuang_aq,2018-05-15 13:00:00,45.0,,18.0,0.9,117.0,2.0
3000448,tongzhou_aq,2018-05-15 13:00:00,30.0,,18.0,0.8,97.0,2.0
3000449,shunyi_aq,2018-05-15 13:00:00,34.0,,15.0,1.1,122.0,4.0
3000450,pingchang_aq,2018-05-15 13:00:00,82.0,,31.0,0.9,114.0,2.0
3000451,mentougou_aq,2018-05-15 13:00:00,28.0,33.0,48.0,0.8,47.0,2.0
3000452,pinggu_aq,2018-05-15 13:00:00,26.0,39.0,9.0,0.7,131.0,2.0
3000453,huairou_aq,2018-05-15 13:00:00,95.0,,17.0,0.9,112.0,3.0
3000454,miyun_aq,2018-05-15 13:00:00,42.0,,10.0,0.8,156.0,2.0
3000455,yanqin_aq,2018-05-15 13:00:00,131.0,,30.0,1.3,161.0,2.0
3000456,dingling_aq,2018-05-15 13:00:00,96.0,,54.0,1.3,113.0,2.0
3000457,badaling_aq,2018-05-15 13:00:00,121.0,,42.0,1.1,145.0,2.0
3000458,miyunshuiku_aq,2018-05-15 13:00:00,58.0,,8.0,0.8,150.0,2.0
3000459,donggaocun_aq,2018-05-15 13:00:00,31.0,34.0,9.0,0.5,99.0,2.0
3000460,yongledian_aq,2018-05-15 13:00:00,128.0,,33.0,1.5,84.0,2.0
3000461,yufa_aq,2018-05-15 13:00:00,59.0,,16.0,1.1,50.0,2.0
3000462,liulihe_aq,2018-05-15 13:00:00,119.0,173.0,36.0,1.1,110.0,2.0
3000463,qianmen_aq,2018-05-15 13:00:00,56.0,,46.0,0.9,90.0,3.0
3000464,yongdingmennei_aq,2018-05-15 13:00:00,10.0,43.0,35.0,0.9,68.0,5.0
3000465,xizhimenbei_aq,2018-05-15 13:00:00,3.0,42.0,61.0,0.9,2.0,4.0
3000466,nansanhuan_aq,2018-05-15 13:00:00,42.0,99.0,84.0,1.2,59.0,2.0
3000467,dongsihuan_aq,2018-05-15 13:00:00,57.0,62.0,53.0,1.0,83.0,2.0
3000489,dongsi_aq,2018-05-15 14:00:00,41.0,94.0,20.0,0.8,108.0,2.0
3000490,tiantan_aq,2018-05-15 14:00:00,26.0,,18.0,0.8,84.0,2.0
3000491,guanyuan_aq,2018-05-15 14:00:00,36.0,,21.0,0.9,104.0,2.0
3000492,wanshouxigong_aq,2018-05-15 14:00:00,33.0,,26.0,0.9,91.0,2.0
3000493,aotizhongxin_aq,2018-05-15 14:00:00,45.0,,29.0,0.8,86.0,2.0
3000494,nongzhanguan_aq,2018-05-15 14:00:00,54.0,,23.0,1.0,86.0,2.0
3000495,wanliu_aq,2018-05-15 14:00:00,44.0,,35.0,1.0,66.0,2.0
3000496,beibuxinqu_aq,2018-05-15 14:00:00,24.0,40.0,58.0,1.0,41.0,2.0
3000497,zhiwuyuan_aq,2018-05-15 14:00:00,,,,,,
3000498,fengtaihuayuan_aq,2018-05-15 14:00:00,48.0,,23.0,1.0,101.0,2.0
3000499,yungang_aq,2018-05-15 14:00:00,30.0,,31.0,0.9,49.0,2.0
3000500,gucheng_aq,2018-05-15 14:00:00,47.0,,62.0,1.0,26.0,2.0
3000501,fangshan_aq,2018-05-15 14:00:00,76.0,,26.0,1.2,95.0,2.0
3000502,daxing_aq,2018-05-15 14:00:00,34.0,,23.0,1.1,90.0,2.0
3000503,yizhuang_aq,2018-05-15 14:00:00,17.0,,16.0,0.7,117.0,2.0
3000504,tongzhou_aq,2018-05-15 14:00:00,79.0,,20.0,0.9,82.0,2.0
3000505,shunyi_aq,2018-05-15 14:00:00,30.0,,13.0,1.0,115.0,3.0
3000506,pingchang_aq,2018-05-15 14:00:00,82.0,,31.0,0.9,91.0,2.0
3000507,mentougou_aq,2018-05-15 14:00:00,53.0,,70.0,1.0,43.0,2.0
3000508,pinggu_aq,2018-05-15 14:00:00,61.0,,17.0,1.0,103.0,2.0
3000509,huairou_aq,2018-05-15 14:00:00,34.0,,11.0,0.8,93.0,4.0
3000510,miyun_aq,2018-05-15 14:00:00,11.0,,7.0,0.7,146.0,2.0
3000511,yanqin_aq,2018-05-15 14:00:00,116.0,,23.0,1.1,146.0,2.0
3000512,dingling_aq,2018-05-15 14:00:00,90.0,,50.0,1.1,105.0,2.0
3000513,badaling_aq,2018-05-15 14:00:00,107.0,,20.0,1.0,143.0,2.0
3000514,miyunshuiku_aq,2018-05-15 14:00:00,21.0,,6.0,0.6,125.0,2.0
3000515,donggaocun_aq,2018-05-15 14:00:00,77.0,,12.0,0.8,73.0,2.0
3000516,yongledian_aq,2018-05-15 14:00:00,119.0,,34.0,1.4,72.0,2.0
3000517,yufa_aq,2018-05-15 14:00:00,151.0,,27.0,1.5,76.0,2.0
3000518,liulihe_aq,2018-05-15 14:00:00,120.0,147.0,33.0,1.0,81.0,2.0
3000519,qianmen_aq,2018-05-15 14:00:00,44.0,,36.0,0.7,89.0,2.0
3000520,yongdingmennei_aq,2018-05-15 14:00:00,3.0,6.0,34.0,0.6,64.0,5.0
3000521,xizhimenbei_aq,2018-05-15 14:00:00,3.0,18.0,41.0,0.6,2.0,4.0
3000522,nansanhuan_aq,2018-05-15 14:00:00,16.0,48.0,75.0,0.9,52.0,2.0
3000523,dongsihuan_aq,2018-05-15 14:00:00,95.0,,58.0,1.0,65.0,2.0
3000545,dongsi_aq,2018-05-15 15:00:00,43.0,75.0,21.0,0.8,99.0,2.0
3000546,tiantan_aq,2018-05-15 15:00:00,25.0,,24.0,0.8,72.0,2.0
3000547,guanyuan_aq,2018-05-15 15:00:00,28.0,,36.0,1.0,69.0,2.0
3000548,wanshouxigong_aq,2018-05-15 15:00:00,21.0,,24.0,0.8,82.0,2.0
3000549,aotizhongxin_aq,2018-05-15 15:00:00,49.0,,33.0,0.8,65.0,2.0
3000550,nongzhanguan_aq,2018-05-15 15:00:00,86.0,,27.0,1.1,70.0,2.0
3000551,wanliu_aq,2018-05-15 15:00:00,41.0,,49.0,1.0,34.0,2.0
3000552,beibuxinqu_aq,2018-05-15 15:00:00,29.0,33.0,51.0,1.1,33.0,2.0
3000553,zhiwuyuan_aq,2018-05-15 15:00:00,,,,,,
3000554,fengtaihuayuan_aq,2018-05-15 15:00:00,41.0,43.0,47.0,1.0,60.0,2.0
3000555,yungang_aq,2018-05-15 15:00:00,41.0,,26.0,0.9,38.0,2.0
3000556,gucheng_aq,2018-05-15 15:00:00,68.0,,74.0,1.1,13.0,2.0
3000557,fangshan_aq,2018-05-15 15:00:00,77.0,84.0,41.0,1.2,61.0,2.0
3000558,daxing_aq,2018-05-15 15:00:00,45.0,,23.0,1.2,78.0,2.0
3000559,yizhuang_aq,2018-05-15 15:00:00,49.0,,26.0,1.0,84.0,2.0
3000560,tongzhou_aq,2018-05-15 15:00:00,108.0,,23.0,1.1,64.0,2.0
3000561,shunyi_aq,2018-05-15 15:00:00,34.0,,11.0,0.9,105.0,3.0
3000562,pingchang_aq,2018-05-15 15:00:00,40.0,,20.0,0.7,94.0,2.0
3000563,mentougou_aq,2018-05-15 15:00:00,69.0,,41.0,1.0,65.0,2.0
3000564,pinggu_aq,2018-05-15 15:00:00,85.0,,18.0,1.2,83.0,2.0
3000565,huairou_aq,2018-05-15 15:00:00,24.0,,9.0,0.7,90.0,4.0
3000566,miyun_aq,2018-05-15 15:00:00,20.0,,10.0,0.8,123.0,2.0
3000567,yanqin_aq,2018-05-15 15:00:00,89.0,,19.0,0.9,128.0,2.0
3000568,dingling_aq,2018-05-15 15:00:00,63.0,,46.0,0.9,89.0,2.0
3000569,badaling_aq,2018-05-15 15:00:00,76.0,,35.0,0.8,101.0,2.0
3000570,miyunshuiku_aq,2018-05-15 15:00:00,26.0,,9.0,0.7,109.0,2.0
3000571,donggaocun_aq,2018-05-15 15:00:00,114.0,,21.0,1.5,51.0,2.0
3000572,yongledian_aq,2018-05-15 15:00:00,109.0,,29.0,1.4,68.0,2.0
3000573,yufa_aq,2018-05-15 15:00:00,143.0,,32.0,1.6,54.0,2.0
3000574,liulihe_aq,2018-05-15 15:00:00,115.0,130.0,40.0,1.1,51.0,2.0
3000575,qianmen_aq,2018-05-15 15:00:00,29.0,,42.0,0.6,78.0,2.0
3000576,yongdingmennei_aq,2018-05-15 15:00:00,3.0,23.0,39.0,0.5,55.0,4.0
3000577,xizhimenbei_aq,2018-05-15 15:00:00,3.0,26.0,47.0,0.6,2.0,4.0
3000578,nansanhuan_aq,2018-05-15 15:00:00,9.0,16.0,52.0,0.8,62.0,2.0
3000579,dongsihuan_aq,2018-05-15 15:00:00,158.0,,79.0,1.2,31.0,3.0
3000621,dongsi_aq,2018-05-15 16:00:00,94.0,107.0,31.0,1.1,70.0,2.0
3000622,tiantan_aq,2018-05-15 16:00:00,56.0,73.0,27.0,0.9,54.0,2.0
3000623,guanyuan_aq,2018-05-15 16:00:00,44.0,,31.0,0.9,75.0,2.0
3000624,wanshouxigong_aq,2018-05-15 16:00:00,33.0,44.0,29.0,0.9,65.0,2.0
3000625,aotizhongxin_aq,2018-05-15 16:00:00,68.0,,51.0,0.9,32.0,2.0
3000626,nongzhanguan_aq,2018-05-15 16:00:00,104.0,,39.0,1.2,41.0,2.0
3000627,wanliu_aq,2018-05-15 16:00:00,45.0,,46.0,1.0,36.0,2.0
3000628,beibuxinqu_aq,2018-05-15 16:00:00,36.0,40.0,36.0,1.0,55.0,2.0
3000629,zhiwuyuan_aq,2018-05-15 16:00:00,,,,,,
3000630,fengtaihuayuan_aq,2018-05-15 16:00:00,59.0,,48.0,1.1,47.0,2.0
3000631,yungang_aq,2018-05-15 16:00:00,44.0,,24.0,0.9,27.0,2.0
3000632,gucheng_aq,2018-05-15 16:00:00,73.0,,67.0,1.1,8.0,2.0
3000633,fangshan_aq,2018-05-15 16:00:00,65.0,,37.0,1.0,58.0,2.0
3000634,daxing_aq,2018-05-15 16:00:00,77.0,83.0,29.0,1.3,57.0,2.0
3000635,yizhuang_aq,2018-05-15 16:00:00,130.0,,32.0,1.3,52.0,2.0
3000636,tongzhou_aq,2018-05-15 16:00:00,115.0,,22.0,1.0,58.0,2.0
3000637,shunyi_aq,2018-05-15 16:00:00,60.0,,11.0,1.0,93.0,3.0
3000638,pingchang_aq,2018-05-15 16:00:00,47.0,,21.0,0.6,90.0,2.0
3000639,mentougou_aq,2018-05-15 16:00:00,76.0,,63.0,1.0,31.0,2.0
3000640,pinggu_aq,2018-05-15 16:00:00,89.0,,21.0,1.4,68.0,2.0
3000641,huairou_aq,2018-05-15 16:00:00,22.0,,7.0,0.7,92.0,4.0
3000642,miyun_aq,2018-05-15 16:00:00,31.0,,10.0,0.7,114.0,2.0
3000643,yanqin_aq,2018-05-15 16:00:00,107.0,,23.0,1.0,95.0,2.0
3000644,dingling_aq,2018-05-15 16:00:00,60.0,,45.0,0.9,61.0,2.0
3000645,badaling_aq,2018-05-15 16:00:00,87.0,,54.0,0.9,62.0,2.0
3000646,miyunshuiku_aq,2018-05-15 16:00:00,22.0,,6.0,0.6,121.0,2.0
3000647,donggaocun_aq,2018-05-15 16:00:00,139.0,,33.0,1.9,27.0,2.0
3000648,yongledian_aq,2018-05-15 16:00:00,102.0,,30.0,1.2,59.0,2.0
3000649,yufa_aq,2018-05-15 16:00:00,149.0,,39.0,1.6,31.0,2.0
3000650,liulihe_aq,2018-05-15 16:00:00,126.0,,21.0,1.1,62.0,2.0
3000651,qianmen_aq,2018-05-15 16:00:00,54.0,80.0,64.0,0.8,50.0,2.0
3000652,yongdingmennei_aq,2018-05-15 16:00:00,3.0,63.0,49.0,0.7,40.0,4.0
3000653,xizhimenbei_aq,2018-05-15 16:00:00,7.0,55.0,46.0,0.7,2.0,4.0
3000654,nansanhuan_aq,2018-05-15 16:00:00,27.0,54.0,68.0,0.9,35.0,2.0
3000655,dongsihuan_aq,2018-05-15 16:00:00,175.0,,80.0,1.1,15.0,3.0
3000656,dongsi_aq,2018-05-15 17:00:00,123.0,,33.0,1.2,49.0,2.0
3000657,tiantan_aq,2018-05-15 17:00:00,119.0,,28.0,1.1,37.0,2.0
3000658,guanyuan_aq,2018-05-15 17:00:00,102.0,145.0,36.0,1.2,51.0,2.0
3000659,wanshouxigong_aq,2018-05-15 17:00:00,96.0,170.0,37.0,1.3,43.0,2.0
3000660,aotizhongxin_aq,2018-05-15 17:00:00,96.0,,47.0,1.0,29.0,2.0
3000661,nongzhanguan_aq,2018-05-15 17:00:00,132.0,,34.0,1.3,37.0,2.0
3000662,wanliu_aq,2018-05-15 17:00:00,65.0,,40.0,1.0,41.0,2.0
3000663,beibuxinqu_aq,2018-05-15 17:00:00,49.0,67.0,31.0,1.0,48.0,2.0
3000664,zhiwuyuan_aq,2018-05-15 17:00:00,,,,,,
3000665,fengtaihuayuan_aq,2018-05-15 17:00:00,59.0,,44.0,1.1,44.0,2.0
3000666,yungang_aq,2018-05-15 17:00:00,51.0,,35.0,0.9,13.0,2.0
3000667,gucheng_aq,2018-05-15 17:00:00,67.0,,61.0,1.0,12.0,2.0
3000668,fangshan_aq,2018-05-15 17:00:00,81.0,,35.0,1.1,44.0,2.0
3000669,daxing_aq,2018-05-15 17:00:00,119.0,,34.0,1.5,36.0,2.0
3000670,yizhuang_aq,2018-05-15 17:00:00,133.0,,28.0,1.3,52.0,2.0
3000671,tongzhou_aq,2018-05-15 17:00:00,114.0,,16.0,0.8,57.0,2.0
3000672,shunyi_aq,2018-05-15 17:00:00,114.0,,15.0,1.5,78.0,3.0
3000673,pingchang_aq,2018-05-15 17:00:00,41.0,,22.0,0.6,82.0,2.0
3000674,mentougou_aq,2018-05-15 17:00:00,79.0,,38.0,1.0,48.0,2.0
3000675,pinggu_aq,2018-05-15 17:00:00,133.0,,32.0,2.1,37.0,2.0
3000676,huairou_aq,2018-05-15 17:00:00,36.0,,9.0,0.7,79.0,4.0
3000677,miyun_aq,2018-05-15 17:00:00,30.0,,15.0,0.8,100.0,2.0
3000678,yanqin_aq,2018-05-15 17:00:00,100.0,,19.0,1.0,85.0,2.0
3000679,dingling_aq,2018-05-15 17:00:00,57.0,,46.0,0.9,47.0,2.0
3000680,badaling_aq,2018-05-15 17:00:00,84.0,,46.0,0.9,64.0,2.0
3000681,miyunshuiku_aq,2018-05-15 17:00:00,25.0,,7.0,0.6,109.0,2.0
3000682,donggaocun_aq,2018-05-15 17:00:00,152.0,,43.0,2.2,14.0,2.0
3000683,yongledian_aq,2018-05-15 17:00:00,100.0,,35.0,1.3,43.0,2.0
3000684,yufa_aq,2018-05-15 17:00:00,166.0,,45.0,1.7,12.0,2.0
3000685,liulihe_aq,2018-05-15 17:00:00,79.0,,32.0,0.8,53.0,2.0
3000686,qianmen_aq,2018-05-15 17:00:00,130.0,,55.0,1.1,34.0,2.0
3000687,yongdingmennei_aq,2018-05-15 17:00:00,70.0,106.0,42.0,1.0,21.0,4.0
3000688,xizhimenbei_aq,2018-05-15 17:00:00,49.0,81.0,55.0,0.8,2.0,4.0
3000689,nansanhuan_aq,2018-05-15 17:00:00,77.0,105.0,80.0,1.2,15.0,3.0
3000690,dongsihuan_aq,2018-05-15 17:00:00,238.0,,73.0,1.2,12.0,4.0
3000712,dongsi_aq,2018-05-15 18:00:00,130.0,,29.0,1.1,35.0,2.0
3000713,tiantan_aq,2018-05-15 18:00:00,120.0,,25.0,1.1,37.0,2.0
3000714,guanyuan_aq,2018-05-15 18:00:00,131.0,,35.0,1.3,40.0,3.0
3000715,wanshouxigong_aq,2018-05-15 18:00:00,129.0,,35.0,1.4,38.0,2.0
3000716,aotizhongxin_aq,2018-05-15 18:00:00,123.0,,35.0,1.0,31.0,2.0
3000717,nongzhanguan_aq,2018-05-15 18:00:00,115.0,,35.0,1.2,37.0,2.0
3000718,wanliu_aq,2018-05-15 18:00:00,100.0,,42.0,0.6,26.0,2.0
3000719,beibuxinqu_aq,2018-05-15 18:00:00,44.0,,37.0,0.9,44.0,2.0
3000720,zhiwuyuan_aq,2018-05-15 18:00:00,,,,,,
3000721,fengtaihuayuan_aq,2018-05-15 18:00:00,125.0,,31.0,1.3,43.0,2.0
3000722,yungang_aq,2018-05-15 18:00:00,72.0,,46.0,1.1,11.0,2.0
3000723,gucheng_aq,2018-05-15 18:00:00,85.0,,52.0,0.9,12.0,2.0
3000724,fangshan_aq,2018-05-15 18:00:00,123.0,,34.0,1.3,37.0,2.0
3000725,daxing_aq,2018-05-15 18:00:00,126.0,,44.0,1.3,23.0,2.0
3000726,yizhuang_aq,2018-05-15 18:00:00,125.0,,28.0,1.2,48.0,2.0
3000727,tongzhou_aq,2018-05-15 18:00:00,131.0,,19.0,0.9,49.0,2.0
3000728,shunyi_aq,2018-05-15 18:00:00,153.0,,25.0,2.1,49.0,4.0
3000729,pingchang_aq,2018-05-15 18:00:00,41.0,,22.0,0.5,77.0,2.0
3000730,mentougou_aq,2018-05-15 18:00:00,72.0,,32.0,1.0,51.0,2.0
3000731,pinggu_aq,2018-05-15 18:00:00,140.0,,33.0,2.3,29.0,2.0
3000732,huairou_aq,2018-05-15 18:00:00,60.0,61.0,12.0,1.0,52.0,4.0
3000733,miyun_aq,2018-05-15 18:00:00,41.0,,19.0,0.7,81.0,2.0
3000734,yanqin_aq,2018-05-15 18:00:00,70.0,,17.0,0.8,87.0,2.0
3000735,dingling_aq,2018-05-15 18:00:00,43.0,,32.0,0.8,44.0,2.0
3000736,badaling_aq,2018-05-15 18:00:00,69.0,,42.0,0.8,57.0,2.0
3000737,miyunshuiku_aq,2018-05-15 18:00:00,27.0,,6.0,0.6,101.0,2.0
3000738,donggaocun_aq,2018-05-15 18:00:00,135.0,,30.0,2.1,17.0,2.0
3000739,yongledian_aq,2018-05-15 18:00:00,99.0,,28.0,1.2,47.0,2.0
3000740,yufa_aq,2018-05-15 18:00:00,152.0,,44.0,1.7,8.0,2.0
3000741,liulihe_aq,2018-05-15 18:00:00,96.0,148.0,57.0,0.9,15.0,2.0
3000742,qianmen_aq,2018-05-15 18:00:00,140.0,,45.0,1.1,38.0,3.0
3000743,yongdingmennei_aq,2018-05-15 18:00:00,67.0,78.0,42.0,0.9,23.0,7.0
3000744,xizhimenbei_aq,2018-05-15 18:00:00,88.0,89.0,43.0,0.9,2.0,3.0
3000745,nansanhuan_aq,2018-05-15 18:00:00,95.0,184.0,76.0,1.2,13.0,3.0
3000746,dongsihuan_aq,2018-05-15 18:00:00,200.0,,61.0,0.9,16.0,3.0
3000768,dongsi_aq,2018-05-15 19:00:00,115.0,,26.0,0.8,32.0,2.0
3000769,tiantan_aq,2018-05-15 19:00:00,119.0,,24.0,1.0,37.0,2.0
3000770,guanyuan_aq,2018-05-15 19:00:00,123.0,,27.0,1.1,51.0,2.0
3000771,wanshouxigong_aq,2018-05-15 19:00:00,126.0,,36.0,1.3,38.0,2.0
3000772,aotizhongxin_aq,2018-05-15 19:00:00,121.0,,32.0,0.9,30.0,2.0
3000773,nongzhanguan_aq,2018-05-15 19:00:00,120.0,,33.0,1.1,33.0,2.0
3000774,wanliu_aq,2018-05-15 19:00:00,131.0,,28.0,1.2,44.0,2.0
3000775,beibuxinqu_aq,2018-05-15 19:00:00,46.0,47.0,40.0,0.9,32.0,2.0
3000776,zhiwuyuan_aq,2018-05-15 19:00:00,,,,,,
3000777,fengtaihuayuan_aq,2018-05-15 19:00:00,139.0,,32.0,1.3,39.0,2.0
3000778,yungang_aq,2018-05-15 19:00:00,131.0,,32.0,1.3,17.0,2.0
3000779,gucheng_aq,2018-05-15 19:00:00,122.0,,43.0,0.9,12.0,2.0
3000780,fangshan_aq,2018-05-15 19:00:00,132.0,,37.0,1.4,29.0,2.0
3000781,daxing_aq,2018-05-15 19:00:00,120.0,,32.0,1.2,34.0,2.0
3000782,yizhuang_aq,2018-05-15 19:00:00,126.0,,22.0,1.1,51.0,2.0
3000783,tongzhou_aq,2018-05-15 19:00:00,161.0,,28.0,1.6,31.0,2.0
3000784,shunyi_aq,2018-05-15 19:00:00,149.0,,43.0,2.8,32.0,11.0
3000785,pingchang_aq,2018-05-15 19:00:00,70.0,,19.0,0.7,64.0,2.0
3000786,mentougou_aq,2018-05-15 19:00:00,96.0,,43.0,1.0,29.0,2.0
3000787,pinggu_aq,2018-05-15 19:00:00,132.0,,40.0,2.3,16.0,2.0
3000788,huairou_aq,2018-05-15 19:00:00,112.0,,19.0,1.5,39.0,2.0
3000789,miyun_aq,2018-05-15 19:00:00,49.0,,16.0,0.8,77.0,2.0
3000790,yanqin_aq,2018-05-15 19:00:00,68.0,,18.0,0.8,74.0,2.0
3000791,dingling_aq,2018-05-15 19:00:00,35.0,,35.0,0.6,31.0,2.0
3000792,badaling_aq,2018-05-15 19:00:00,67.0,,68.0,0.7,22.0,2.0
3000793,miyunshuiku_aq,2018-05-15 19:00:00,33.0,,7.0,0.6,84.0,2.0
3000794,donggaocun_aq,2018-05-15 19:00:00,129.0,,21.0,1.6,50.0,2.0
3000795,yongledian_aq,2018-05-15 19:00:00,118.0,,33.0,1.7,36.0,2.0
3000796,yufa_aq,2018-05-15 19:00:00,130.0,,36.0,1.2,18.0,2.0
3000797,liulihe_aq,2018-05-15 19:00:00,124.0,141.0,37.0,1.0,24.0,2.0
3000798,qianmen_aq,2018-05-15 19:00:00,130.0,,44.0,1.0,37.0,3.0
3000799,yongdingmennei_aq,2018-05-15 19:00:00,59.0,77.0,35.0,0.9,21.0,5.0
3000800,xizhimenbei_aq,2018-05-15 19:00:00,98.0,,34.0,0.9,2.0,4.0
3000801,nansanhuan_aq,2018-05-15 19:00:00,83.0,164.0,71.0,1.1,12.0,3.0
3000802,dongsihuan_aq,2018-05-15 19:00:00,225.0,,54.0,0.8,24.0,2.0
3000824,dongsi_aq,2018-05-15 20:00:00,126.0,,26.0,0.8,39.0,2.0
3000825,tiantan_aq,2018-05-15 20:00:00,123.0,,24.0,1.1,25.0,2.0
3000826,guanyuan_aq,2018-05-15 20:00:00,122.0,,27.0,1.0,41.0,2.0
3000827,wanshouxigong_aq,2018-05-15 20:00:00,118.0,,31.0,1.2,49.0,2.0
3000828,aotizhongxin_aq,2018-05-15 20:00:00,122.0,,27.0,0.9,35.0,2.0
3000829,nongzhanguan_aq,2018-05-15 20:00:00,130.0,,30.0,1.3,32.0,2.0
3000830,wanliu_aq,2018-05-15 20:00:00,122.0,,26.0,1.1,49.0,2.0
3000831,beibuxinqu_aq,2018-05-15 20:00:00,70.0,,39.0,1.0,27.0,2.0
3000832,zhiwuyuan_aq,2018-05-15 20:00:00,,,,,,
3000833,fengtaihuayuan_aq,2018-05-15 20:00:00,123.0,,25.0,1.1,42.0,2.0
3000834,yungang_aq,2018-05-15 20:00:00,128.0,,31.0,1.2,18.0,2.0
3000835,gucheng_aq,2018-05-15 20:00:00,147.0,,37.0,0.9,20.0,2.0
3000836,fangshan_aq,2018-05-15 20:00:00,117.0,,33.0,1.1,,2.0
3000837,daxing_aq,2018-05-15 20:00:00,115.0,,26.0,1.3,30.0,2.0
3000838,yizhuang_aq,2018-05-15 20:00:00,131.0,,26.0,1.4,37.0,2.0
3000839,tongzhou_aq,2018-05-15 20:00:00,147.0,,34.0,2.2,21.0,2.0
3000840,shunyi_aq,2018-05-15 20:00:00,159.0,,48.0,3.1,22.0,14.0
3000841,pingchang_aq,2018-05-15 20:00:00,127.0,,27.0,1.0,36.0,2.0
3000842,mentougou_aq,2018-05-15 20:00:00,135.0,,43.0,1.3,20.0,2.0
3000843,pinggu_aq,2018-05-15 20:00:00,129.0,,55.0,2.5,,2.0
3000844,huairou_aq,2018-05-15 20:00:00,134.0,,19.0,1.4,,2.0
3000845,miyun_aq,2018-05-15 20:00:00,106.0,,31.0,1.4,20.0,2.0
3000846,yanqin_aq,2018-05-15 20:00:00,71.0,,26.0,0.8,58.0,2.0
3000847,dingling_aq,2018-05-15 20:00:00,49.0,,42.0,0.6,31.0,2.0
3000848,badaling_aq,2018-05-15 20:00:00,68.0,,54.0,0.7,29.0,2.0
3000849,miyunshuiku_aq,2018-05-15 20:00:00,42.0,,9.0,0.6,66.0,2.0
3000850,donggaocun_aq,2018-05-15 20:00:00,134.0,,42.0,2.0,,2.0
3000851,yongledian_aq,2018-05-15 20:00:00,129.0,,40.0,2.2,15.0,3.0
3000852,yufa_aq,2018-05-15 20:00:00,117.0,,32.0,1.3,21.0,2.0
3000853,liulihe_aq,2018-05-15 20:00:00,100.0,112.0,48.0,1.0,10.0,2.0
3000854,qianmen_aq,2018-05-15 20:00:00,131.0,,55.0,1.1,,3.0
3000855,yongdingmennei_aq,2018-05-15 20:00:00,61.0,72.0,25.0,1.0,,5.0
3000856,xizhimenbei_aq,2018-05-15 20:00:00,103.0,,33.0,0.8,,4.0
3000857,nansanhuan_aq,2018-05-15 20:00:00,81.0,164.0,63.0,1.0,14.0,4.0
3000858,dongsihuan_aq,2018-05-15 20:00:00,238.0,,55.0,1.2,9.0,2.0
3000880,dongsi_aq,2018-05-15 21:00:00,134.0,,37.0,1.3,31.0,2.0
3000881,tiantan_aq,2018-05-15 21:00:00,132.0,,36.0,1.4,18.0,2.0
3000882,guanyuan_aq,2018-05-15 21:00:00,136.0,,33.0,1.2,29.0,2.0
3000883,wanshouxigong_aq,2018-05-15 21:00:00,132.0,,34.0,1.4,26.0,2.0
3000884,aotizhongxin_aq,2018-05-15 21:00:00,139.0,,33.0,1.5,19.0,2.0
3000885,nongzhanguan_aq,2018-05-15 21:00:00,127.0,,44.0,1.9,18.0,2.0
3000886,wanliu_aq,2018-05-15 21:00:00,127.0,,28.0,1.0,33.0,2.0
3000887,beibuxinqu_aq,2018-05-15 21:00:00,108.0,116.0,37.0,1.3,23.0,2.0
3000888,zhiwuyuan_aq,2018-05-15 21:00:00,,,,,,
3000889,fengtaihuayuan_aq,2018-05-15 21:00:00,132.0,,30.0,1.2,34.0,2.0
3000890,yungang_aq,2018-05-15 21:00:00,114.0,,32.0,1.1,16.0,2.0
3000891,gucheng_aq,2018-05-15 21:00:00,138.0,,31.0,1.1,22.0,2.0
3000892,fangshan_aq,2018-05-15 21:00:00,112.0,,28.0,1.2,34.0,2.0
3000893,daxing_aq,2018-05-15 21:00:00,113.0,,32.0,1.3,27.0,2.0
3000894,yizhuang_aq,2018-05-15 21:00:00,123.0,,38.0,2.0,27.0,2.0
3000895,tongzhou_aq,2018-05-15 21:00:00,143.0,,48.0,3.2,16.0,3.0
3000896,shunyi_aq,2018-05-15 21:00:00,163.0,,52.0,3.2,14.0,13.0
3000897,pingchang_aq,2018-05-15 21:00:00,141.0,,26.0,1.4,36.0,2.0
3000898,mentougou_aq,2018-05-15 21:00:00,143.0,,40.0,1.2,23.0,2.0
3000899,pinggu_aq,2018-05-15 21:00:00,123.0,,57.0,2.7,2.0,3.0
3000900,huairou_aq,2018-05-15 21:00:00,134.0,,25.0,1.8,23.0,2.0
3000901,miyun_aq,2018-05-15 21:00:00,155.0,,36.0,1.9,13.0,2.0
3000902,yanqin_aq,2018-05-15 21:00:00,83.0,,26.0,0.8,58.0,2.0
3000903,dingling_aq,2018-05-15 21:00:00,48.0,,28.0,0.7,25.0,2.0
3000904,badaling_aq,2018-05-15 21:00:00,57.0,,46.0,0.6,23.0,2.0
3000905,miyunshuiku_aq,2018-05-15 21:00:00,49.0,,9.0,0.7,56.0,2.0
3000906,donggaocun_aq,2018-05-15 21:00:00,107.0,,41.0,2.0,2.0,5.0
3000907,yongledian_aq,2018-05-15 21:00:00,123.0,,69.0,3.4,2.0,8.0
3000908,yufa_aq,2018-05-15 21:00:00,109.0,,31.0,1.3,17.0,2.0
